order_id,order_number,customer_id,store_id,order_date,order_status,payment_status,channel,,,shipping_method,total_item,shipped_date,delivery_date,expected_delivery_date,tracking_number,,,,grand_total,tax_total,shipping_total,shipping_cost,discount_total,,priority_order,is_express_delivery,cancelled_at,refunded_at,updated_at,new_column,created_at,coupon_code
14084,ORD00014084,858,1,3/18/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,68,3/20/2024 0:00,3/20/2024 0:00,3/20/2024,,,,1,61990,58551.57,10539.28,0,69090.85,f,f,f,3/18/2024 0:00,08:13.5,,,,
14090,ORD00014090,340,6,8/23/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,70,8/24/2025 0:00,8/24/2025 0:00,8/24/2025,,,,1,44999,36454.9,6561.88,0,43016.78,f,f,f,8/23/2025 0:00,08:13.5,,,,
14092,ORD00014092,61,12,9/27/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,80,9/28/2024 0:00,9/28/2024 0:00,9/28/2024,,,,1,57990,51650.59,9297.11,0,60947.69,f,f,f,9/27/2024 0:00,08:13.5,,,,
14103,ORD00014103,881,9,4/15/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,47,4/17/2024 0:00,4/17/2024 0:00,4/17/2024,,,,1,65998,53103.08,9558.55,0,62661.63,f,f,f,4/15/2024 0:00,08:13.5,,,,
14104,ORD00014104,893,11,3/24/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,55,3/25/2025 0:00,3/25/2025 0:00,3/25/2025,,,,1,39990,30539.75,5497.15,0,36036.9,f,f,f,3/24/2025 0:00,08:13.5,,,,
14107,ORD00014107,433,4,10/1/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,45,10/2/2025 0:00,10/2/2025 0:00,10/2/2025,,,,1,79999,64770.6,11658.71,0,76429.31,f,f,f,10/1/2025 0:00,08:13.5,,,,
9412,ORD00009412,487,13,5/9/2024 0:00,Shipped,Pending,Online,Website,Desktop,Standard,4,5/10/2024 0:00,5/16/2024 0:00,5/16/2024,TRK000000009412,Delhivery,,1,26999,20807.84,3745.41,0,24553.25,f,f,f,5/9/2024 0:00,08:13.5,,,,
9413,ORD00009413,447,13,12/21/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,72,12/23/2025 0:00,12/31/2025 0:00,12/31/2025,TRK000000009413,Delhivery,,1,8990,7062.97,1271.33,0,8334.3,f,f,f,12/21/2025 0:00,08:13.5,,,,
9414,ORD00009414,139,13,7/30/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,71,8/1/2025 0:00,8/9/2025 0:00,8/9/2025,TRK000000009414,Blue Dart,,1,114900,98985.61,17817.41,0,116803.02,f,f,f,7/30/2025 0:00,08:13.5,,,,
9415,ORD00009415,481,13,3/14/2025 0:00,Returned,Pending,Online,Website,Desktop,Standard,43,3/15/2025 0:00,3/21/2025 0:00,3/21/2025,TRK000000009415,DTDC,,1,52490,42516.1,7652.9,0,50169,f,f,f,3/14/2025 0:00,08:13.5,,3/24/2025 0:00,,
9416,ORD00009416,868,13,7/17/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,8,7/18/2025 0:00,7/25/2025 0:00,7/25/2025,TRK000000009416,Blue Dart,,1,22999,16727.93,3011.03,0,19738.95,f,f,f,7/17/2025 0:00,08:13.5,,,,
9417,ORD00009417,505,13,8/25/2025 0:00,Shipped,Pending,Online,Website,Mobile,Standard,17,8/26/2025 0:00,8/31/2025 0:00,8/31/2025,TRK000000009417,Xpressbees,,1,33999,30211.09,5438,0,35649.08,f,f,f,8/25/2025 0:00,08:13.5,,,,
9419,ORD00009419,123,13,10/4/2025 0:00,Shipped,Pending,Online,Website,Mobile,Standard,24,10/5/2025 0:00,10/13/2025 0:00,10/13/2025,TRK000000009419,Xpressbees,,1,36490,30873.9,5557.3,0,36431.21,f,f,f,10/4/2025 0:00,08:13.5,,,,
9420,ORD00009420,413,13,11/11/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,61,11/13/2025 0:00,11/20/2025 0:00,11/20/2025,TRK000000009420,Xpressbees,,1,4598,3644.58,656.02,0,4300.59,f,f,f,11/11/2025 0:00,08:13.5,,,,
9422,ORD00009422,207,13,10/31/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,55,11/2/2024 0:00,11/9/2024 0:00,11/9/2024,TRK000000009422,Ecom Express,,1,9998,5676.58,1021.79,0,6698.38,f,f,f,10/31/2024 0:00,08:13.5,,,,
9423,ORD00009423,572,13,11/28/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,63,11/30/2024 0:00,12/6/2024 0:00,12/6/2024,TRK000000009423,Ecom Express,,1,174990,110269.38,19848.49,0,130117.87,f,f,f,11/28/2024 0:00,08:13.5,,,,
9424,ORD00009424,481,13,12/11/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,43,12/12/2025 0:00,12/20/2025 0:00,12/20/2025,TRK000000009424,DTDC,,1,30999,19511.38,3512.05,0,23023.43,f,f,f,12/11/2025 0:00,08:13.5,,,,
9425,ORD00009425,799,13,11/29/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,72,12/1/2025 0:00,12/7/2025 0:00,12/7/2025,TRK000000009425,DTDC,,1,15999,12807.69,2305.38,0,15113.07,f,f,f,11/29/2025 0:00,08:13.5,,,,
9426,ORD00009426,92,13,2/8/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,100,2/10/2025 0:00,2/17/2025 0:00,2/17/2025,TRK000000009426,Xpressbees,,1,18999,16436.68,2958.6,0,19395.28,f,f,f,2/8/2025 0:00,08:13.5,,,,
9427,ORD00009427,519,13,9/13/2025 0:00,Cancelled,Pending,Online,Website,Tablet,Standard,34,,,,TRK000000009427,Blue Dart,,1,61990,53412.83,9614.31,0,63027.15,f,f,f,9/13/2025 0:00,08:13.5,9/14/2025 0:00,,,
9428,ORD00009428,178,13,3/18/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,90,3/19/2024 0:00,3/24/2024 0:00,3/24/2024,TRK000000009428,Shadowfax,,1,19999,18967.98,3414.24,0,22382.22,f,f,f,3/18/2024 0:00,08:13.5,,,,
9429,ORD00009429,158,13,7/31/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,71,8/2/2024 0:00,8/9/2024 0:00,8/9/2024,TRK000000009429,Blue Dart,,1,5998,5222,939.96,0,6161.95,f,f,f,7/31/2024 0:00,08:13.5,,,,
9432,ORD00009432,556,13,11/8/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,66,11/10/2024 0:00,11/16/2024 0:00,11/16/2024,TRK000000009432,Shadowfax,,1,33999,30642.2,5515.6,0,36157.8,f,f,f,11/8/2024 0:00,08:13.5,,,,
9433,ORD00009433,787,13,4/5/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,50,4/6/2024 0:00,4/14/2024 0:00,4/14/2024,TRK000000009433,DTDC,,1,3898,3038.54,546.94,0,3585.48,f,f,f,4/5/2024 0:00,08:13.5,,,,
9434,ORD00009434,123,13,1/13/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,24,1/14/2024 0:00,1/20/2024 0:00,1/20/2024,TRK000000009434,DTDC,,1,174990,124691.77,22444.52,0,147136.29,f,f,f,1/13/2024 0:00,08:13.5,,,,
14109,ORD00014109,26,1,12/2/2024 0:00,Confirmed,Pending,In-Store,Walk-in,,Store Pickup,82,,,,,,,1,52999,43780.8,7880.54,0,51661.35,f,f,f,12/2/2024 0:00,08:13.5,,,,
14112,ORD00014112,189,1,12/1/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,75,12/2/2025 0:00,12/2/2025 0:00,12/2/2025,,,,1,37990,27215.24,4898.74,0,32113.98,f,f,f,12/1/2025 0:00,08:13.5,,,,
14114,ORD00014114,380,7,3/21/2025 0:00,Confirmed,Pending,In-Store,Walk-in,,Store Pickup,95,,,,,,,1,59490,48043.28,8647.79,0,56691.07,f,f,f,3/21/2025 0:00,08:13.5,,,,
14120,ORD00014120,749,5,12/14/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,32,12/16/2024 0:00,12/16/2024 0:00,12/16/2024,,,,1,79999,59743.54,10753.84,0,70497.38,f,f,f,12/14/2024 0:00,08:13.5,,,,
14122,ORD00014122,113,12,3/18/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,8,3/20/2025 0:00,3/20/2025 0:00,3/20/2025,,,,1,798,756.14,136.11,0,892.25,f,f,f,3/18/2025 0:00,08:13.5,,,,
14124,ORD00014124,345,9,8/2/2025 0:00,Confirmed,Pending,In-Store,Walk-in,,Store Pickup,55,,,,,,,1,42990,35649.29,6416.87,0,42066.16,f,f,f,8/2/2025 0:00,08:13.5,,,,
14128,ORD00014128,568,11,12/14/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,46,12/15/2024 0:00,12/15/2024 0:00,12/15/2024,,,,1,39999,32580.64,5864.51,0,38445.15,f,f,f,12/14/2024 0:00,08:13.5,,,,
14131,ORD00014131,529,10,9/16/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,14,9/18/2024 0:00,9/18/2024 0:00,9/18/2024,,,,1,11999,9919.16,1785.45,0,11704.61,f,f,t,9/16/2024 0:00,08:13.5,,,,
14136,ORD00014136,365,8,9/11/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,56,9/12/2025 0:00,9/12/2025 0:00,9/12/2025,,,,1,42990,37522.41,6754.03,0,44276.44,f,f,f,9/11/2025 0:00,08:13.5,,,,
9437,ORD00009437,785,13,12/12/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,28,12/14/2025 0:00,12/19/2025 0:00,12/19/2025,TRK000000009437,Blue Dart,,1,9499,7447.95,1340.63,0,8788.58,f,f,f,12/12/2025 0:00,08:13.5,,,,
9438,ORD00009438,692,13,9/7/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,20,9/9/2024 0:00,9/16/2024 0:00,9/16/2024,TRK000000009438,Blue Dart,,1,2999,1870.36,336.67,0,2207.03,f,f,f,9/7/2024 0:00,08:13.5,,,,
9439,ORD00009439,4,13,6/17/2025 0:00,Cancelled,Pending,Online,Website,Tablet,Standard,70,,,,TRK000000009439,Ecom Express,,1,174990,151814.09,27326.54,0,179140.63,f,f,f,6/17/2025 0:00,08:13.5,6/18/2025 0:00,,,
9440,ORD00009440,527,13,2/1/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,12,2/2/2025 0:00,2/8/2025 0:00,2/8/2025,TRK000000009440,Blue Dart,,1,29999,26190.97,4714.38,0,30905.35,f,f,f,2/1/2025 0:00,08:13.5,,,,
9441,ORD00009441,599,13,12/3/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,12,12/4/2024 0:00,12/10/2024 0:00,12/10/2024,TRK000000009441,Delhivery,,1,36490,31274.68,5629.44,0,36904.12,f,f,f,12/3/2024 0:00,08:13.5,,,,
9442,ORD00009442,915,13,10/17/2025 0:00,Shipped,Pending,Online,Website,Mobile,Standard,21,10/19/2025 0:00,10/24/2025 0:00,10/24/2025,TRK000000009442,DTDC,,1,54990,49383.56,8889.04,0,58272.6,f,f,f,10/17/2025 0:00,08:13.5,,,,
9443,ORD00009443,503,13,10/30/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,74,11/1/2024 0:00,11/8/2024 0:00,11/8/2024,TRK000000009443,Xpressbees,,1,24900,22441.52,4039.47,0,26480.99,f,f,f,10/30/2024 0:00,08:13.5,,,,
9445,ORD00009445,298,13,12/10/2024 0:00,Processing,Pending,Online,Website,Tablet,Standard,57,,,,TRK000000009445,Shadowfax,,1,49999,33014.98,5942.7,0,38957.67,f,f,f,12/10/2024 0:00,08:13.5,,,,
9446,ORD00009446,529,13,12/5/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,14,12/6/2025 0:00,12/12/2025 0:00,12/12/2025,TRK000000009446,DTDC,,1,129999,96727.67,17410.98,0,114138.65,f,f,f,12/5/2025 0:00,08:13.5,,,,
9447,ORD00009447,272,13,12/28/2025 0:00,Confirmed,Pending,Online,Website,Tablet,Standard,97,,,,TRK000000009447,Shadowfax,,1,23999,19612.55,3530.26,0,23142.8,f,f,f,12/28/2025 0:00,08:13.5,,,,
9449,ORD00009449,988,13,5/3/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,75,5/5/2025 0:00,5/11/2025 0:00,5/11/2025,TRK000000009449,DTDC,,1,89900,77343.52,13921.83,0,91265.36,f,f,f,5/3/2025 0:00,08:13.5,,,,
9450,ORD00009450,510,13,5/12/2024 0:00,Processing,Pending,Online,Website,Mobile,Standard,9,,,,TRK000000009450,Blue Dart,,1,159999,115838.94,20851.01,0,136689.95,f,f,f,5/12/2024 0:00,08:13.5,,,,
9451,ORD00009451,104,13,11/22/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,82,11/24/2024 0:00,11/29/2024 0:00,11/29/2024,TRK000000009451,Ecom Express,,1,129999,106174.78,19111.46,0,125286.24,f,f,f,11/22/2024 0:00,08:13.5,,,,
14150,ORD00014150,755,1,3/28/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,3,3/29/2025 0:00,3/29/2025 0:00,3/29/2025,,,,1,134990,117516.33,21152.94,0,138669.27,f,f,f,3/28/2025 0:00,08:13.5,,,,
14151,ORD00014151,699,5,9/29/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,73,9/30/2025 0:00,9/30/2025 0:00,9/30/2025,,,,1,48990,40168.11,7230.26,0,47398.37,f,f,f,9/29/2025 0:00,08:13.5,,,,
14154,ORD00014154,943,4,6/2/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,12,6/3/2024 0:00,6/3/2024 0:00,6/3/2024,,,,1,54990,51865.33,9335.76,0,61201.09,f,f,f,6/2/2024 0:00,08:13.5,,,,
14160,ORD00014160,734,2,5/18/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,59,5/19/2024 0:00,5/19/2024 0:00,5/19/2024,,,,1,44999,39162.34,7049.22,0,46211.57,f,f,f,5/18/2024 0:00,08:13.5,,,,
14161,ORD00014161,915,9,4/9/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,21,4/10/2025 0:00,4/10/2025 0:00,4/10/2025,,,,1,32999,25488.5,4587.93,0,30076.43,f,f,f,4/9/2025 0:00,08:13.5,,,,
14163,ORD00014163,235,12,2/6/2024 0:00,Cancelled,Pending,In-Store,Walk-in,,Store Pickup,55,,,,,,,1,36490,34422,6195.96,0,40617.96,f,f,f,2/6/2024 0:00,08:13.5,2/7/2024 0:00,,,
14164,ORD00014164,748,2,5/6/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,24,5/7/2024 0:00,5/7/2024 0:00,5/7/2024,,,,1,32990,29808.27,5365.49,0,35173.76,f,f,f,5/6/2024 0:00,08:13.5,,,,
14170,ORD00014170,750,2,4/24/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,7,4/25/2024 0:00,4/25/2024 0:00,4/25/2024,,,,1,26999,20933.64,3768.05,0,24701.69,f,f,f,4/24/2024 0:00,08:13.5,,,,
14171,ORD00014171,542,8,5/10/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,17,5/12/2025 0:00,5/12/2025 0:00,5/12/2025,,,,1,1199,859.55,154.72,0,1014.27,f,f,f,5/10/2025 0:00,08:13.5,,,,
14174,ORD00014174,105,9,11/12/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,77,11/13/2025 0:00,11/13/2025 0:00,11/13/2025,,,,1,61990,49059.65,8830.74,0,57890.39,f,f,f,11/12/2025 0:00,08:13.5,,,,
14175,ORD00014175,537,2,12/8/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,24,12/9/2024 0:00,12/9/2024 0:00,12/9/2024,,,,1,22999,13029.7,2345.35,0,15375.05,f,f,f,12/8/2024 0:00,08:13.5,,,,
14177,ORD00014177,673,8,11/29/2025 0:00,Confirmed,Pending,In-Store,Walk-in,,Store Pickup,34,,,,,,,1,3398,1699,305.82,0,2004.82,f,f,f,11/29/2025 0:00,08:13.5,,,,
14180,ORD00014180,997,6,5/7/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,59,5/8/2024 0:00,5/8/2024 0:00,5/8/2024,,,,1,4999,3573.77,643.28,0,4217.05,f,f,f,5/7/2024 0:00,08:13.5,,,,
9452,ORD00009452,745,13,10/15/2025 0:00,Cancelled,Pending,Online,Website,Desktop,Standard,2,,,,TRK000000009452,Blue Dart,,1,20999,16390.99,2950.38,0,19341.36,f,f,f,10/15/2025 0:00,08:13.5,10/16/2025 0:00,,,
9454,ORD00009454,443,13,10/8/2025 0:00,Cancelled,Pending,Online,Website,Tablet,Standard,36,,,,TRK000000009454,DTDC,,1,3798,2752.98,495.54,0,3248.53,f,f,f,10/8/2025 0:00,08:13.5,10/9/2025 0:00,,,
9456,ORD00009456,221,13,6/10/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,93,6/11/2024 0:00,6/19/2024 0:00,6/19/2024,TRK000000009456,Ecom Express,,1,19999,16674.79,3001.46,0,19676.25,f,f,f,6/10/2024 0:00,08:13.5,,,,
9457,ORD00009457,383,13,10/15/2025 0:00,Returned,Pending,Online,Website,Desktop,Standard,17,10/16/2025 0:00,10/22/2025 0:00,10/22/2025,TRK000000009457,DTDC,,1,3299,2598.17,467.67,0,3065.84,f,f,f,10/15/2025 0:00,08:13.5,,10/25/2025 0:00,,
9458,ORD00009458,64,13,10/14/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,82,10/16/2025 0:00,10/22/2025 0:00,10/22/2025,TRK000000009458,DTDC,,1,44999,32487.18,5847.69,0,38334.88,f,f,f,10/14/2025 0:00,08:13.5,,,,
9459,ORD00009459,417,13,3/17/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,38,3/18/2024 0:00,3/25/2024 0:00,3/25/2024,TRK000000009459,Shadowfax,,1,134990,107299.85,19313.97,0,126613.82,f,f,f,3/17/2024 0:00,08:13.5,,,,
9460,ORD00009460,994,13,8/2/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,64,8/3/2025 0:00,8/8/2025 0:00,8/8/2025,TRK000000009460,Ecom Express,,1,32999,26315.89,4736.86,0,31052.75,f,f,f,8/2/2025 0:00,08:13.5,,,,
9461,ORD00009461,441,13,1/25/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,94,1/26/2024 0:00,2/3/2024 0:00,2/3/2024,TRK000000009461,Ecom Express,,1,12499,10700.26,1926.05,0,12626.31,f,f,t,1/25/2024 0:00,08:13.5,,,,
9462,ORD00009462,293,13,9/10/2025 0:00,Processing,Pending,Online,Website,Desktop,Standard,14,,,,TRK000000009462,DTDC,,1,7999,7043.09,1267.76,0,8310.85,f,f,f,9/10/2025 0:00,08:13.5,,,,
9463,ORD00009463,406,13,5/23/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,40,5/25/2024 0:00,6/2/2024 0:00,6/2/2024,TRK000000009463,Blue Dart,,1,22999,19304.23,3474.76,0,22778.99,f,f,f,5/23/2024 0:00,08:13.5,,,,
9464,ORD00009464,944,13,10/18/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,3,10/19/2025 0:00,10/27/2025 0:00,10/27/2025,TRK000000009464,Xpressbees,,1,2199,1244.29,223.97,0,1468.26,f,f,f,10/18/2025 0:00,08:13.5,,,,
9466,ORD00009466,192,13,10/4/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,93,10/6/2025 0:00,10/11/2025 0:00,10/11/2025,TRK000000009466,DTDC,,1,8999,7968.27,1434.29,0,9402.55,f,f,f,10/4/2025 0:00,08:13.5,,,,
9467,ORD00009467,650,13,5/3/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,4,5/4/2024 0:00,5/10/2024 0:00,5/10/2024,TRK000000009467,Xpressbees,,1,19999,15804.1,2844.74,0,18648.84,f,f,f,5/3/2024 0:00,08:13.5,,,,
9468,ORD00009468,225,13,3/26/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,16,3/28/2024 0:00,4/2/2024 0:00,4/2/2024,TRK000000009468,DTDC,,1,79900,66779.1,12020.24,0,78799.34,f,f,f,3/26/2024 0:00,08:13.5,,,,
9469,ORD00009469,272,13,12/8/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,97,12/9/2025 0:00,12/14/2025 0:00,12/14/2025,TRK000000009469,Blue Dart,,1,2799,2037.58,366.76,0,2404.34,f,f,f,12/8/2025 0:00,08:13.5,,,,
9470,ORD00009470,1,13,12/1/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,8,12/3/2025 0:00,12/11/2025 0:00,12/11/2025,TRK000000009470,Xpressbees,,1,35999,32414.73,5834.65,0,38249.38,f,f,f,12/1/2025 0:00,08:13.5,,,,
9471,ORD00009471,397,13,1/20/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,78,1/22/2025 0:00,1/29/2025 0:00,1/29/2025,TRK000000009471,Xpressbees,,1,35998,31332.64,5639.88,0,36972.52,f,f,f,1/20/2025 0:00,08:13.5,,,,
9472,ORD00009472,668,13,4/12/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,13,4/13/2025 0:00,4/20/2025 0:00,4/20/2025,TRK000000009472,Ecom Express,,1,44999,34193.87,6154.9,0,40348.77,f,f,f,4/12/2025 0:00,08:13.5,,,,
9474,ORD00009474,884,13,6/15/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,64,6/16/2025 0:00,6/22/2025 0:00,6/22/2025,TRK000000009474,Ecom Express,,1,1396,1068.08,192.25,0,1260.33,f,f,f,6/15/2025 0:00,08:13.5,,,,
14186,ORD00014186,309,6,5/17/2024 0:00,Cancelled,Pending,In-Store,Walk-in,,Store Pickup,4,,,,,,,1,33490,27694.69,4985.04,0,32679.73,f,f,f,5/17/2024 0:00,08:13.5,5/18/2024 0:00,,,
14187,ORD00014187,66,12,10/6/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,23,10/7/2024 0:00,10/7/2024 0:00,10/7/2024,,,,1,134990,106893.01,19240.74,0,126133.75,f,f,f,10/6/2024 0:00,08:13.5,,,,
14191,ORD00014191,357,11,11/3/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,38,11/5/2025 0:00,11/5/2025 0:00,11/5/2025,,,,1,17999,15020.67,2703.72,0,17724.39,f,f,f,11/3/2025 0:00,08:13.5,,,,
14193,ORD00014193,470,2,11/29/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,88,11/30/2025 0:00,11/30/2025 0:00,11/30/2025,,,,1,19999,13116.81,2361.03,0,15477.84,f,f,f,11/29/2025 0:00,08:13.5,,,,
14195,ORD00014195,545,4,6/4/2025 0:00,Confirmed,Pending,In-Store,Walk-in,,Store Pickup,38,,,,,,,1,79999,72647.43,13076.54,0,85723.97,f,f,f,6/4/2025 0:00,08:13.5,,,,
14196,ORD00014196,39,6,12/2/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,47,12/3/2025 0:00,12/3/2025 0:00,12/3/2025,,,,1,154900,119924.01,21586.32,0,141510.33,f,f,f,12/2/2025 0:00,08:13.5,,,,
14197,ORD00014197,345,10,1/7/2026 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,55,1/8/2026 0:00,1/8/2026 0:00,1/8/2026,,,,1,30990,28293.4,5092.81,0,33386.21,f,f,f,1/7/2026 0:00,08:13.5,,,,
14198,ORD00014198,986,9,1/24/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,73,1/26/2024 0:00,1/26/2024 0:00,1/26/2024,,,,1,32999,26585.5,4785.39,0,31370.89,f,f,f,1/24/2024 0:00,08:13.5,,,,
14206,ORD00014206,686,10,12/2/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,21,12/4/2025 0:00,12/4/2025 0:00,12/4/2025,,,,1,23490,17378.1,3128.06,0,20506.16,f,f,f,12/2/2025 0:00,08:13.5,,,,
9475,ORD00009475,818,13,10/8/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,3,10/10/2025 0:00,10/15/2025 0:00,10/15/2025,TRK000000009475,Ecom Express,,1,23998,13477.76,2426,0,15903.76,f,f,f,10/8/2025 0:00,08:13.5,,,,
9476,ORD00009476,909,13,5/29/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,27,5/30/2025 0:00,6/6/2025 0:00,6/6/2025,TRK000000009476,DTDC,,1,14999,10635.18,1914.33,0,12549.51,f,f,f,5/29/2025 0:00,08:13.5,,,,
9477,ORD00009477,126,13,9/24/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,4,9/25/2024 0:00,10/3/2024 0:00,10/3/2024,TRK000000009477,Ecom Express,,1,19999,15533.96,2796.11,0,18330.07,f,f,f,9/24/2024 0:00,08:13.5,,,,
9478,ORD00009478,574,13,7/20/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,91,7/22/2024 0:00,7/30/2024 0:00,7/30/2024,TRK000000009478,Ecom Express,,1,49999,36986.77,6657.62,0,43644.39,f,f,f,7/20/2024 0:00,08:13.5,,,,
9479,ORD00009479,919,13,2/7/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,31,2/8/2024 0:00,2/15/2024 0:00,2/15/2024,TRK000000009479,Delhivery,,1,45999,42567.28,7662.11,0,50229.39,f,f,f,2/7/2024 0:00,08:13.5,,,,
9480,ORD00009480,274,13,11/30/2024 0:00,Processing,Pending,Online,Website,Desktop,Standard,55,,,,TRK000000009480,Xpressbees,,1,17999,12789.36,2302.09,0,15091.45,f,f,f,11/30/2024 0:00,08:13.5,,,,
9482,ORD00009482,240,13,3/2/2024 0:00,Shipped,Pending,Online,Website,Desktop,Standard,59,3/4/2024 0:00,3/12/2024 0:00,3/12/2024,TRK000000009482,Xpressbees,,1,10990,7719.16,1389.45,0,9108.61,f,f,f,3/2/2024 0:00,08:13.5,,,,
9483,ORD00009483,66,13,6/3/2024 0:00,Confirmed,Pending,Online,Website,Desktop,Standard,23,,,,TRK000000009483,Ecom Express,,1,44999,35351.39,6363.25,0,41714.64,f,f,f,6/3/2024 0:00,08:13.5,,,,
9486,ORD00009486,593,13,6/12/2024 0:00,Shipped,Pending,Online,Website,Mobile,Standard,52,6/14/2024 0:00,6/20/2024 0:00,6/20/2024,TRK000000009486,Delhivery,,1,29999,26185.5,4713.39,0,30898.88,f,f,f,6/12/2024 0:00,08:13.5,,,,
9487,ORD00009487,359,13,3/7/2024 0:00,Cancelled,Pending,Online,Website,Desktop,Same Day,15,,,,TRK000000009487,DTDC,,1,298,216.5,38.97,328.15,255.48,f,t,t,3/7/2024 0:00,08:13.5,3/8/2024 0:00,,,
9488,ORD00009488,999,13,3/16/2025 0:00,Shipped,Pending,Online,Website,Mobile,Standard,98,3/17/2025 0:00,3/25/2025 0:00,3/25/2025,TRK000000009488,DTDC,,1,89990,72811,13105.98,0,85916.98,f,f,f,3/16/2025 0:00,08:13.5,,,,
9489,ORD00009489,171,13,7/24/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,1,7/25/2025 0:00,7/30/2025 0:00,7/30/2025,TRK000000009489,Ecom Express,,1,57990,48790.34,8782.26,0,57572.61,f,f,f,7/24/2025 0:00,08:13.5,,,,
